Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,86.91999816894531,87.36000061035156,83.3499984741211,84.4000015258789,82.19243621826172,26541400
2023-01-04,83.1500015258789,84.87999725341797,82.83000183105469,84.38999938964844,82.18270111083984,22852600
2023-01-05,84.25,86.4000015258789,84.01000213623047,85.93000030517578,83.68241119384766,19361900
2023-01-06,87.04000091552734,88.62999725341797,86.81999969482422,87.55999755859375,85.26978302001953,22211200
